track_id,listens,title,tracks,type,duration,interest,name,genre_top_Blues,genre_top_Classical,genre_top_Country,genre_top_Easy Listening,genre_top_Electronic,genre_top_Experimental,genre_top_Folk,genre_top_Hip-Hop,genre_top_Instrumental,genre_top_International,genre_top_Jazz,genre_top_Old-Time / Historic,genre_top_Pop,genre_top_Rock,genre_top_Soul-RnB,genre_top_Spoken,genre_top_nan,audio_file,feature_vector
18240,-0.198962489,Live at WFMU's Transpacific Sound Paradise 8/15/2009,0.247397753,Album,0.123873512,-0.17298265,Gato Loco de Bajo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18240.mp3,"[[-4.0308893e+02 -3.4073688e+02 -3.3196008e+02 ... -3.7498245e+02
  -3.5438315e+02 -3.0509506e+02]
 [ 1.0952942e+02  1.6580469e+02  1.7002287e+02 ...  1.4026407e+02
   1.3782475e+02  1.2471712e+02]
 [ 6.9591934e+01  7.0045715e+01  6.3232784e+01 ...  8.3542229e+01
   5.4309746e+01  2.0589298e+01]
 ...
 [ 1.3002849e+00 -1.0948052e+00 -2.1678598e+00 ... -3.7388482e+00
   4.0166831e+00  4.3807116e-01]
 [-3.6484642e+00 -5.4035721e+00 -7.4050155e+00 ...  6.2857562e-01
   4.5822268e+00  9.0847766e-01]
 [-1.0024399e+01 -9.1917229e+00 -1.0220473e+01 ...  7.3363953e+00
   3.8004110e+00  5.2149892e-03]]"
18276,-0.214694764,LMM 2.7 - Friends Who Are,-0.467526344,Single Tracks,-0.326020457,-0.14726772,Learning Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18276.mp3,"[[-9.4795845e+01 -3.3557842e+01 -1.8514397e+01 ... -2.1722955e+02
  -1.5542305e+02 -1.7208850e+02]
 [ 7.0627808e+01  6.1527523e+01  4.6454590e+01 ...  6.1833244e+01
   6.1247208e+01  8.0278381e+01]
 [ 5.0101700e+00  1.8791937e+01  2.5822392e+01 ...  4.1293707e+00
   7.2329612e+00  1.1304045e+01]
 ...
 [ 4.4962993e+00  6.4540014e+00  8.7762280e+00 ...  5.2962074e+00
   6.9143977e+00  4.5429602e+00]
 [ 1.1334803e+01  1.2438452e+01  6.7150888e+00 ...  3.8790257e+00
   5.0204368e+00  6.8661580e+00]
 [-1.5694261e-02  5.3527889e+00  2.6887143e+00 ... -1.4306257e+01
  -1.0909428e+01 -5.2754221e+00]]"
18278,-0.202466065,Red Rat,-0.21219631,Album,0.077898946,-0.167723974,Djet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18278.mp3,"[[-140.83005    -127.61712    -137.35098    ...  -82.532394
   -88.24109    -109.752235  ]
 [ 112.22188      93.86409      82.44592    ...   79.52812
    76.94085      84.65286   ]
 [ -11.564047    -19.830763    -27.099182   ...   -6.0592136
    -3.4642959    -4.7862134 ]
 ...
 [  11.527657      9.037579      6.766824   ...    1.0917135
    -1.224489      0.22879463]
 [  15.147586      9.801893      6.467902   ...    7.294223
     9.491739     13.497828  ]
 [   1.6531812     3.289777      3.2951636  ...    0.9270481
     6.1813498    11.032976  ]]"
18289,-0.17350407,Live at WFMU on Stork's Show on 1/24/1997,0.272930756,Radio Program,1.105758889,-0.146268572,Silver Apples,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18289.mp3,"[[-398.2851     -246.13997    -199.92935    ... -121.53248
  -132.61311    -151.47572   ]
 [ 139.79019     143.10156     139.00726    ...  134.30994
   137.37888     151.71535   ]
 [  30.74225      23.65158      22.471596   ...    1.3461852
     5.479808      8.897764  ]
 ...
 [   3.5951686     5.217389      3.9576156  ...   -5.471207
    -6.890053     -3.3335881 ]
 [   5.5125313    11.487207      9.084458   ...    0.6282246
    -2.032792      0.8442807 ]
 [   4.0648613    -0.52120626   -1.094053   ...   -1.9686806
    -3.4009414    -7.3745284 ]]"
18372,-0.189993875,Live at WFMU on Marty McSorley's show 8/15/2009,-0.135597299,Radio Program,-0.427821282,-0.151159141,ANAVAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18372.mp3,"[[-3.42388153e+02 -2.26435410e+02 -2.09686935e+02 ... -1.31976578e+02
  -1.61555603e+02 -1.15851456e+02]
 [-1.49783087e+00 -1.36458435e+01 -1.45056868e+01 ...  8.47908936e+01
   8.21254272e+01  9.01631927e+01]
 [ 2.55892029e+01  3.15727768e+01  2.95407219e+01 ... -1.43793354e+01
  -4.42069912e+00 -1.26174030e+01]
 ...
 [ 1.96350174e+01  2.15702896e+01  2.55705948e+01 ...  9.62259173e-01
  -6.64600909e-01 -6.19978666e+00]
 [-1.54990351e+00 -5.42030525e+00  7.43441582e-02 ...  2.91930199e+00
  -9.07521844e-02  1.57719004e+00]
 [-2.49354095e+01 -2.98652763e+01 -2.76382942e+01 ... -2.13318863e+01
  -1.80740395e+01 -1.21205196e+01]]"
18456,-0.212428937,Volfurten,-0.416460337,Single Tracks,0.442411577,-0.133805507,Volcano the Bear,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18456.mp3,"[[-253.6028     -113.1789      -73.647446   ...  -66.18438
   -66.07511     -93.59963   ]
 [  78.476105     71.00907      67.060356   ...   74.25632
    79.56408      79.01373   ]
 [  -3.4000733    -6.792691     -5.68783    ...    5.0741735
     7.765089      8.580694  ]
 ...
 [ -19.725351    -17.68171     -12.057282   ...   -3.2276084
    -3.9905524    -5.277965  ]
 [   2.861133     -0.94212806    3.4971182  ...    4.511709
     2.7422585     4.261706  ]
 [ -15.657758    -11.39892      -8.648731   ...  -13.147284
   -11.321737     -7.00145   ]]"
18588,-0.205902005,Live at WFMU on Beastin the Airwaves! 8/31/2009,-0.339861327,Radio Program,1.194424123,-0.176874071,NiCad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18588.mp3,"[[-4.4560666e+02 -3.2950037e+02 -3.0574396e+02 ... -3.5441449e+02
  -3.5166830e+02 -3.4712607e+02]
 [ 1.2020836e+02  1.4334647e+02  1.4196216e+02 ...  1.9530533e+02
   1.9605167e+02  1.7412091e+02]
 [ 2.2202908e+01 -4.1000456e-02 -7.2135901e+00 ...  2.7273266e+01
   2.6572910e+01  2.8132704e+01]
 ...
 [-1.0450847e+00 -4.1883940e-01 -4.2102256e+00 ... -3.9251480e+00
  -2.6666563e+00 -4.9446121e-02]
 [-5.7376833e+00 -3.2202590e+00 -4.1507578e+00 ... -3.9057953e+00
  -9.9361515e-01 -1.1226000e+00]
 [-1.4106027e+01 -9.4148483e+00 -2.3940384e+00 ... -5.7213092e+00
  -7.7782875e-01 -1.0203818e+00]]"
18611,-0.141768973,I Could Destroy You with a Single Thought,-0.21219631,Album,-0.450808565,0.098102147,Kraus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18611.mp3,"[[-201.6053      -40.686497     -1.6892797  ...   -9.271355
    -2.5889485    -1.0459799 ]
 [ 114.92938     115.64763     114.58577    ...  113.48627
   101.10391     100.46581   ]
 [ -29.089779    -29.658308    -31.949644   ...  -41.636353
   -36.930946    -35.40389   ]
 ...
 [   1.025893     -0.9311174     2.7468166  ...   -0.37563667
     1.7877347     5.889698  ]
 [  -9.651247     -5.0871224    -1.8402768  ...   -0.5531329
    -4.576085     -4.2289934 ]
 [   5.3757076    12.733414     11.266628   ...    7.842198
     4.9266734     3.1617558 ]]"
18781,-0.214660946,La Maquina Olvidada,-0.36539433,Album,0.225674337,-0.181869815,Rebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18781.mp3,"[[-1.85099121e+02 -1.64600723e+02 -1.70950394e+02 ... -4.11380463e+02
  -4.11167999e+02 -3.71699677e+02]
 [ 2.10345001e+02  2.00548630e+02  1.90229843e+02 ...  1.51231812e+02
   1.50583984e+02  1.77050629e+02]
 [-4.47707596e+01 -4.45317307e+01 -3.65534592e+01 ...  2.83560143e+01
   2.69702301e+01  1.95345535e+01]
 ...
 [-1.05772533e+01 -1.28399544e+01 -7.58597183e+00 ... -1.20686865e+01
  -1.18348875e+01 -2.23907542e+00]
 [-1.80395622e+01 -1.32999077e+01 -5.84579706e+00 ... -3.39360404e+00
  -6.57709503e+00 -8.17091751e+00]
 [-1.01565199e+01 -1.10456810e+01 -4.77026033e+00 ...  2.42634726e+00
  -6.58996582e-01 -1.09216273e-01]]"
18790,-0.171982246,Left,-0.339861327,Album,-0.000914596,-0.068282392,minusbaby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18790.mp3,"[[-2.2813947e+02 -8.8812248e+01 -5.5721840e+01 ... -1.8349660e+02
  -1.8072937e+02 -8.5529861e+01]
 [ 7.8958908e+01  7.7679794e+01  7.4721756e+01 ...  2.3218735e+01
   2.8097893e+01  5.5119713e+01]
 [ 1.4335757e+01  8.3990412e+00  5.3553023e+00 ...  4.1703781e+01
   3.1828810e+01 -1.4451263e+01]
 ...
 [-9.2053137e+00 -5.3480301e+00  6.8982482e-02 ... -4.4693327e+00
  -3.9732213e+00  7.0023268e-01]
 [ 1.0169312e+01  1.1029824e+01  1.1055434e+01 ...  7.1911488e+00
   6.3124661e+00  5.6604323e+00]
 [ 3.8724749e+00  1.8796300e+00  8.4127772e-01 ...  1.0927063e+01
   1.1408489e+01  3.0084863e+00]]"
18816,-0.217576083,,-0.518592351,,-0.309600969,-0.141378002,Jeva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18816.mp3,"[[-131.85867     12.797899    49.033764  ...   12.709065    16.75318
    32.167458 ]
 [ 100.710236    97.46236     92.544556  ...   94.38765     83.57411
    62.157402 ]
 [  35.204586    30.335379    23.953308  ...  -13.133779     7.520486
    27.190008 ]
 ...
 [   2.1433635    7.931926    11.167299  ...   -1.3072574    3.9721217
     3.0469766]
 [   6.4135       7.623275    10.970318  ...    6.383071     6.6310263
     2.8554664]
 [  -3.3010497   -6.355747    -5.5193596 ...   -9.548851    -7.3617764
   -15.882765 ]]"
18917,-0.149831257,Live at WFMU on Talk's Cheap 9/15/2009,-0.314328323,Album,-0.519770414,-0.131070995,Mattress,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18917.mp3,"[[-2.84502655e+02 -1.54574432e+02 -1.18579422e+02 ... -6.59298172e+01
  -7.21111145e+01 -8.49531479e+01]
 [ 1.48164505e+02  1.50000504e+02  1.49619904e+02 ...  8.88597107e+01
   8.91093292e+01  1.03865150e+02]
 [-2.60104961e+01 -3.81917114e+01 -4.28465919e+01 ... -1.12439766e+01
  -1.65726109e+01 -2.05746861e+01]
 ...
 [ 1.88795447e+00 -1.25564384e+00  3.56681919e+00 ...  3.29710841e-02
   5.70679367e-01 -2.29335144e-01]
 [-1.54850674e+01 -1.54297419e+01 -9.84597015e+00 ... -5.05539894e+00
  -2.62577534e+00 -7.32558632e+00]
 [-1.55442219e+01 -1.73412704e+01 -2.23248024e+01 ... -1.39737625e+01
  -1.26278343e+01 -1.18800936e+01]]"
18927,-0.17648008,Genital To Genital Connection,-0.21219631,Album,-0.651126317,-0.140010746,Delayed Desire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18927.mp3,"[[-115.14721     29.610592    77.56894   ...   57.76689     64.75165
    50.953465 ]
 [  71.575424    73.530754    79.01917   ...  136.5916     129.08119
   120.24234  ]
 [  28.280962    21.709984    17.405317  ...   16.625566     8.311585
     8.494516 ]
 ...
 [  -9.0240345  -11.700277   -13.922993  ...   -9.123598    -7.0554767
    -5.2873507]
 [  -7.0907593   -0.7790566    7.8602567 ...   -4.2571807   -2.9054437
    -6.9742813]
 [  -2.2009883    1.212144     3.7297344 ...   -8.617295    -4.4586196
    -5.680437 ]]"
19202,-0.21178639,"Live on WFMU, 07.21.08",-0.441993341,Album,-0.391698408,-0.138170209,Poingly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19202.mp3,"[[-3.49992035e+02 -2.13787781e+02 -1.84013275e+02 ... -1.58031631e+02
  -1.48808212e+02 -1.80119476e+02]
 [ 6.96975403e+01  6.64539185e+01  6.37694626e+01 ...  1.69952484e+02
   1.77796570e+02  1.84477417e+02]
 [ 2.57117462e+01  2.56047592e+01  2.54672699e+01 ... -8.77295227e+01
  -8.70040283e+01 -6.61729431e+01]
 ...
 [ 1.65544567e+01  1.49516897e+01  9.48927307e+00 ...  4.50529957e+00
   9.45276642e+00  6.45772982e+00]
 [-7.28080273e-02  3.15214205e+00  5.36974573e+00 ...  1.35119762e+01
   1.27412395e+01  1.15174456e+01]
 [ 1.10083275e+01  1.02414722e+01  7.19306564e+00 ...  1.49164791e+01
   1.23531628e+01  1.10239134e+01]]"
19280,-0.030398535,Montague's Lunchtime Speciale,-0.21219631,Album,-0.15854168,0.356513533,The Family Simpson,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19280.mp3,"[[-1.9500009e+02 -4.6406429e+01 -1.5556905e+01 ... -7.7367119e+01
  -7.3932076e+01 -8.6619476e+01]
 [ 8.4791992e+01  8.3050613e+01  7.8951065e+01 ...  8.1250595e+01
   8.2370178e+01  9.1034538e+01]
 [ 1.1792986e+01  1.0466536e+01  1.0559014e+01 ... -4.9647450e+00
  -6.1188488e+00 -8.1284962e+00]
 ...
 [ 4.2546511e-01 -3.8388610e-01 -4.8412299e-01 ...  5.7291250e+00
   1.1792958e-01 -3.7121954e+00]
 [ 7.5881634e+00  3.8242860e+00  3.7106671e+00 ... -7.7699361e+00
  -1.2264434e+01 -1.1621973e+01]
 [ 5.8202925e+00  6.5991139e-01 -1.1672503e+00 ... -2.6176800e+01
  -1.9851564e+01 -1.1303280e+01]]"
19287,-0.030398535,Montague's Lunchtime Speciale,-0.21219631,Album,-0.178245065,0.114193698,The Family Simpson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19287.mp3,"[[-514.80035   -514.80035   -514.80035   ... -265.57324   -232.79398
  -204.97633  ]
 [   0.           0.           0.        ...  110.75598    124.08023
   124.289215 ]
 [   0.           0.           0.        ...    3.428057     8.505316
    14.201714 ]
 ...
 [   0.           0.           0.        ...  -21.596684   -10.84294
    -7.4841394]
 [   0.           0.           0.        ...    1.3263602    1.3257737
    -4.7040987]
 [   0.           0.           0.        ...   10.141593     1.2980207
    -3.8488698]]"
19347,-0.172996795,The Facts,0.094199732,Album,-0.720088166,-0.035783769,Kraus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19347.mp3,"[[-3.32731445e+02 -2.01740967e+02 -1.78934875e+02 ... -1.75398087e+02
  -1.43544067e+02 -1.19528732e+02]
 [ 1.45103668e+02  1.39152893e+02  1.21780716e+02 ...  8.96602783e+01
   9.48151855e+01  9.42283249e+01]
 [ 7.00367832e+00  6.72198236e-01 -4.26747990e+00 ... -3.86761017e+01
  -3.55753708e+01 -3.35514450e+01]
 ...
 [-2.65135455e+00 -1.91785109e+00 -8.96033764e-01 ... -7.99207735e+00
  -8.49262619e+00 -1.90911942e+01]
 [-3.16801834e+00  1.88772738e-01 -1.75779253e-01 ... -5.39381647e+00
  -4.41902399e+00 -2.88245988e+00]
 [ 2.27367783e+00 -1.78529310e+00 -5.30304575e+00 ... -1.19192924e+01
  -1.75373039e+01 -1.72490082e+01]]"
19461,-0.176094552,Deerhunter Live at ATP-NY 2009 on WFMU,-0.161130303,Live Performance,0.718258974,-0.129335632,Deerhunter,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19461.mp3,"[[-2.86454285e+02 -2.64595856e+02 -2.76502045e+02 ... -1.78025192e+02
  -1.81985428e+02 -1.63723465e+02]
 [ 1.05089539e+02  1.05184448e+02  1.00191055e+02 ...  7.81062393e+01
   7.66341858e+01  1.00040268e+02]
 [ 3.89186472e-01 -4.19125843e+00 -2.67388844e+00 ...  2.30639267e+01
   2.38847771e+01  1.67720871e+01]
 ...
 [ 5.59781981e+00  8.22975731e+00  9.36438847e+00 ... -1.12928247e+00
  -9.25842404e-01 -3.51242781e+00]
 [ 2.01109052e+00  4.51395178e+00  8.83691406e+00 ...  3.44384646e+00
  -2.76916695e+00 -7.65462589e+00]
 [ 3.41068935e+00  3.55158615e+00  4.39584160e+00 ...  4.17831516e+00
   5.71649981e+00  5.05645871e-02]]"
19633,-0.073056944,Antique Phonograph Music Program 08/25/2009,-0.135597299,Album,-0.592016161,-0.096942182,Unknown Artist,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19633.mp3,"[[-4.0182205e+02 -2.9437009e+02 -2.6815277e+02 ... -2.5071815e+02
  -2.5543910e+02 -2.2973888e+02]
 [ 1.7328101e+02  2.0206900e+02  2.0643347e+02 ...  2.0315991e+02
   2.0348642e+02  1.9100021e+02]
 [-5.3269287e+01 -8.8647659e+01 -9.8560188e+01 ... -1.1795038e+02
  -1.1659021e+02 -9.0556396e+01]
 ...
 [ 8.3483467e+00  8.0136881e+00  3.4768739e+00 ... -5.7768583e+00
  -3.9017689e-01  6.4830160e-01]
 [-5.2544003e+00 -9.2994690e+00 -1.3788639e+01 ... -2.8846281e+01
  -2.9275894e+01 -2.0466297e+01]
 [-6.4055052e+00 -3.7873659e+00  6.5545446e-01 ... -4.2314701e+00
  -8.5146475e+00 -1.2929527e+01]]"
19643,-0.210819186,Abhayamudra,-0.467526344,Album,-0.138838294,-0.119133798,Cul de Sac/Damo Suzuki,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19643.mp3,"[[-139.88403      16.38609      56.446327   ...   37.29984
    35.491142      3.1123896 ]
 [  81.22381      88.58371      85.71675    ...   77.63046
    79.98123      81.37886   ]
 [ -22.11139     -25.078032    -28.417305   ...   -9.085203
   -12.179121     -9.212801  ]
 ...
 [   2.5502884    -0.89968985   -0.9925256  ...    0.17151248
    -2.7574673    -1.7993284 ]
 [  -6.2761006    -6.0320463    -1.1757531  ...  -10.535822
    -7.8081226    -0.6108955 ]
 [   4.7835493    -1.800561     -5.1964245  ...  -10.446075
    -7.110923     -0.5042663 ]]"
19738,-0.188587033,Gambling on the Richter Scale,-0.28879532,Album,0.156712488,-0.160887693,Kowloon Walled City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19738.mp3,"[[-240.76697   -110.91242    -71.70917   ...   16.913862    15.114779
    15.282083 ]
 [ 115.402916   115.0357     117.64555   ...  103.98053    100.15051
    94.89752  ]
 [  14.176716     9.731606    13.109128  ...  -25.687222   -22.168575
   -14.652832 ]
 ...
 [  -4.085867   -10.247517    -6.1056194 ...   -6.131726    -7.0044785
    -8.51231  ]
 [   3.441465     7.540846    13.430031  ...    7.2364526    7.363165
     2.5217445]
 [ -11.3412895  -13.7924     -10.104771  ...   -9.976158    -9.310621
    -7.636546 ]]"
19865,-0.214079271,Cup Tree,-0.28879532,Album,2.08107647,-0.148634976,THF Drenching,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19865.mp3,"[[-479.03528   -382.00504   -353.52747   ... -233.10074   -251.70512
  -272.61035  ]
 [  73.1063      34.09471     21.094574  ...   38.294617    18.503119
     7.749276 ]
 [ -35.969826   -55.417534   -55.189407  ...  -19.884552   -30.918
   -41.578697 ]
 ...
 [  -3.1878633    8.76909     13.876845  ...  -12.210381    -2.9175034
    -1.2694888]
 [  -5.298535   -16.116676   -12.933546  ...  -13.763121   -10.471254
   -10.005948 ]
 [   2.2076106    2.9245665    5.6385303 ...  -35.10147    -26.085102
   -21.303127 ]]"
19897,-0.204779237,Personal Injury Assist,0.017600721,Album,-0.45737636,-0.136224499,THF Drenching,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19897.mp3,"[[-297.06732    -144.60754    -127.91856    ... -243.7712
  -249.68991    -216.12657   ]
 [  85.330154     86.63075      88.96193    ...  129.87018
   131.60995     149.03386   ]
 [ -14.581911    -23.961346    -23.185589   ...   -8.826651
    -6.8571153   -15.045833  ]
 ...
 [   0.7540116     4.349185      7.8031034  ...  -10.80867
    -9.286064    -13.36281   ]
 [  19.498577     22.693462     25.45905    ...    9.793537
    10.56416      10.507404  ]
 [  13.038423     -0.73255366   -3.5981045  ...   15.511765
    16.317799     17.858347  ]]"
19924,-0.193565088,Food Miles,-0.110064296,Album,0.114021819,-0.112981146,THF Drenching,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19924.mp3,"[[-193.3558    -168.81284   -153.17592   ... -309.49298   -164.63177
   -87.891785 ]
 [ 157.00629    150.11508    132.99623   ...  171.22148    140.32227
   129.41159  ]
 [  30.129791    37.613388    22.879528  ...   54.51405     28.012243
    18.450827 ]
 ...
 [   8.14716      8.251738     4.3942423 ...  -29.615974   -18.701332
   -15.560379 ]
 [   7.381651     4.635999     7.814353  ...  -26.106833   -15.085598
   -11.476914 ]
 [   6.858426     9.162996     9.57465   ...  -20.400513   -17.406746
   -13.985679 ]]"
19927,-0.193565088,Food Miles,-0.110064296,Album,-0.227503529,-0.028053513,THF Drenching,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19927.mp3,"[[ 11.481222   50.762436   44.16579   ...  45.107235   41.10297
   -2.453606 ]
 [ 44.51023    46.08133    49.00051   ...  28.430456   31.40066
   32.31228  ]
 [-26.379131  -26.50018   -28.481026  ... -11.685642  -18.907402
  -16.347208 ]
 ...
 [  1.594612    5.714987    5.61934   ...   4.137225    6.93177
    6.949744 ]
 [  7.855344   14.105587   12.557314  ...  13.257785   11.983612
    5.5488644]
 [ -7.24991    -5.997732   -5.360413  ...  -4.164962   -9.054916
  -17.843895 ]]"
20263,-0.202668975,LMM 2.9 - Horizontal Household Ballads,-0.441993341,Album,0.396437011,-0.028369034,Learning Music,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20263.mp3,"[[-3.0149316e+02 -3.6059976e+02 -4.7181830e+02 ... -4.6915231e+02
  -2.4342033e+02 -1.6264091e+02]
 [ 1.4545987e+02  1.4718637e+02  8.8627731e+01 ...  8.8070938e+01
   1.2985620e+02  1.2426419e+02]
 [ 3.6098671e+01  4.4059246e+01  7.1262573e+01 ...  6.7894333e+01
   2.1865238e+01  1.6781715e+01]
 ...
 [ 9.5564950e-01  5.9016418e+00  7.2235346e+00 ...  1.1112951e+01
  -1.4930428e+00 -2.9870644e+00]
 [ 6.2192571e-01 -1.3952661e-01 -2.0101423e+00 ... -1.3036156e-01
  -9.5799565e-05 -2.5614455e-01]
 [-4.9976873e+00 -6.0133252e+00 -1.6820160e+01 ... -1.7927488e+01
  -6.6758442e+00 -5.3909407e+00]]"
20305,-0.217576083,Fresnel,-0.518592351,,1.17143684,-0.164305833,Seth Paynter and Kevin Patton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20305.mp3,"[[-2.22564377e+02 -8.33056870e+01 -4.95273170e+01 ... -8.91862774e+00
  -1.26103115e+01 -2.39955540e+01]
 [ 1.34962616e+02  1.30532654e+02  1.21153793e+02 ...  9.05566559e+01
   8.65414429e+01  1.00053741e+02]
 [-4.13810349e+01 -5.04950294e+01 -5.48042526e+01 ... -4.82892532e+01
  -5.34534531e+01 -4.92027740e+01]
 ...
 [ 2.24727325e+01  2.04698639e+01  1.39880829e+01 ... -3.84346867e+00
  -2.98308516e+00 -1.89546108e-01]
 [ 1.21523275e+01  1.52230148e+01  1.09336958e+01 ...  2.58343239e+01
   2.75772572e+01  2.74227295e+01]
 [ 1.85632420e+01  1.84356575e+01  1.64448204e+01 ...  8.26406479e+00
   7.80423069e+00  5.64973974e+00]]"
20324,-0.1995374,Phoning It In 03/23/06,-0.339861327,Radio Program,-0.542757697,-0.088265365,Actual Birds,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20324.mp3,"[[-6.4422375e+02 -5.4542413e+02 -4.3276880e+02 ... -3.7323978e+02
  -3.6807843e+02 -3.4562378e+02]
 [ 0.0000000e+00  7.9308716e+01  1.3845987e+02 ...  1.4338522e+02
   1.4594669e+02  1.3458215e+02]
 [ 0.0000000e+00  2.2560488e+01 -1.5171125e+01 ... -7.3291290e+01
  -8.0969513e+01 -7.9086990e+01]
 ...
 [ 0.0000000e+00 -1.0425559e+00 -3.2809791e-01 ...  8.7785387e+00
   9.0490952e+00  6.7087345e+00]
 [ 0.0000000e+00 -1.3739105e+01 -2.2934933e+01 ... -2.9635887e+01
  -3.1755247e+01 -2.6077133e+01]
 [ 0.0000000e+00 -2.6390755e+01 -2.6304890e+01 ... -2.7392799e+01
  -3.3611534e+01 -3.6545898e+01]]"
20406,-0.201505625,Kitchen Shrink,-0.084531292,Album,1.109042786,-0.165778263,Gwilly Edmondez,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20406.mp3,"[[-9.86105347e+01  6.63865433e+01  9.73198547e+01 ...  1.05331268e+02
   1.01913055e+02  9.39037933e+01]
 [ 9.25574646e+01  6.80426331e+01  4.19182663e+01 ...  1.15286446e+02
   1.18243355e+02  1.17127205e+02]
 [-5.19156685e+01 -4.32246246e+01 -3.32089272e+01 ... -4.29530716e+01
  -4.38457794e+01 -4.38579483e+01]
 ...
 [-3.86143351e+00 -9.14679527e-01  8.10232401e-01 ...  4.93998528e-02
   1.46397102e+00 -4.36380482e+00]
 [ 2.52186322e+00  2.45398223e-01 -1.02532184e+00 ...  6.41161919e+00
   6.99455833e+00  7.00043964e+00]
 [ 6.54694605e+00  4.31189156e+00  3.45797396e+00 ...  3.00073791e+00
  -4.61302310e-01 -3.65023899e+00]]"
20413,-0.198157613,void sgoi (Tapes For Nat),0.426128777,Album,-0.634706829,-0.14400734,Gwilly Edmondez,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20413.mp3,"[[-2.52930023e+02 -1.10526909e+02 -7.99287338e+01 ... -1.57685867e+02
  -1.39290604e+02 -1.40078995e+02]
 [ 1.17627411e+02  1.31887878e+02  1.43214142e+02 ...  1.55503967e+02
   1.51155914e+02  1.47858109e+02]
 [-3.60949850e+00 -1.33808975e+01 -1.44683762e+01 ... -3.88601837e+01
  -3.59875450e+01 -2.68077869e+01]
 ...
 [-1.57016220e+01 -1.00350342e+01 -1.12663488e+01 ...  2.48391113e+01
   2.35168896e+01  1.37932014e+01]
 [ 5.39106464e+00  5.57497883e+00  2.38144279e+00 ...  5.55493784e+00
   6.33065701e-02 -8.62598419e-04]
 [-5.32363701e+00 -2.53943896e+00  2.43595219e+00 ...  1.57067318e+01
   1.26698704e+01  8.35293579e+00]]"
20487,-0.191569808,Mob Action,-0.033465285,Album,-0.585448365,-0.119291559,Mob Action,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20487.mp3,"[[-3.09972870e+02 -1.57416443e+02 -1.14100403e+02 ... -1.25264809e+02
  -1.00656494e+02 -9.26864319e+01]
 [ 1.18267105e+02  1.20179031e+02  1.14552299e+02 ...  1.02724640e+02
   1.01275101e+02  1.02451675e+02]
 [ 2.04740543e+01  1.68857231e+01  7.83901405e+00 ...  1.73500004e+01
   2.23956642e+01  1.01145954e+01]
 ...
 [ 9.33002281e+00 -7.30501175e-01  1.93648219e-01 ...  1.34952431e+01
   1.07076335e+00 -4.18882966e-01]
 [ 6.47841990e-01 -1.10966587e+00 -1.27590573e+00 ...  7.19661140e+00
  -2.51795912e+00 -6.45226479e+00]
 [ 5.94510317e-01  4.23924351e+00  5.26274633e+00 ...  7.62467480e+00
   5.47552490e+00  2.73486829e+00]]"
